concurrency,count,command,Mean [CPU]Totl% excluding 0%,Mean [MEM]Used,sum(Disk Read + Write KB)
1,98,load,21.848341232227487,4429922.784641068,107309407.0
1,99,load,21.951028403525957,4320363.225454546,105398372.0
1,100,load,21.977560975609755,4424068.960404381,107298967.0
2,1,load,21.981870229007633,4424696.200166806,104867383.0
2,2,load,21.418714555765597,4421095.304347826,100240768.0
2,3,load,21.59231490159325,4396713.601357082,98291581.0
2,4,load,21.99616858237548,4410436.936905791,98295794.0
2,5,load,22.336893203883495,4319503.328519856,35140794.0
2,6,load,21.865911237016054,4429077.878838174,106071563.0
2,7,load,21.807580174927114,4415423.648945148,105413232.0
2,8,load,22.144075829383887,4439319.139364303,116314482.0
2,9,load,21.353053435114504,4398273.583916084,85956115.0
2,10,load,21.859732824427482,4422283.206055509,98575160.0
2,11,load,21.696969696969695,4418774.440445587,91208511.0
