concurrency,count,command,Mean [CPU]Totl% excluding 0%,Mean [MEM]Used,sum(Disk Read + Write KB)
2,77,load,16.635036496350367,5651396.171052632,22133.0
2,78,load,17.02127659574468,5643525.659163987,19108.0
2,79,load,16.92387543252595,5622510.555555556,23200.0
2,80,load,15.940350877192982,5638434.128205128,22133.0
2,81,load,16.581227436823106,5663272.506493507,22133.0
2,82,load,17.224242424242423,5633521.3717579255,29600.0
2,83,load,16.857142857142858,5658729.067524116,23333.0
2,84,load,16.843205574912893,5657320.062695925,25200.0
2,85,load,16.67719298245614,5648942.043613707,23200.0
2,86,load,17.312280701754386,5655014.24050633,23200.0
2,87,load,16.829787234042552,5667587.29113924,23600.0
2,88,load,17.2320819112628,5646647.987460815,22067.0
2,89,load,17.15277777777778,5664412.4952380955,21667.0
2,90,load,17.208904109589042,5663060.011869436,1753779.0
2,91,load,16.608540925266905,5672161.159235668,20000.0
2,92,load,16.508896797153024,5683005.111821086,23600.0
2,93,load,16.308771929824562,5663547.151898734,25733.0
2,94,load,16.193430656934307,5686127.660130719,21633.0
2,95,load,17.21985815602837,5684792.345047924,22133.0
2,96,load,16.54006968641115,5679681.21630094,23600.0
2,97,load,16.437037037037037,5686059.061889251,25800.0
2,98,load,16.75800711743772,5687382.484076433,23600.0
2,99,load,16.92086330935252,5693424.391167193,43332.0
2,100,load,16.743682310469314,5664951.015197569,1118440.0
4,1,load,16.24199288256228,5639324.774603175,22700.0
4,2,load,16.727272727272727,5693975.961904762,23200.0
4,3,load,17.39039039039039,5723639.744927537,28800.0
4,4,load,16.73469387755102,5753651.150769231,23200.0
4,5,load,16.86013986013986,5754308.327044025,23600.0
4,6,load,17.661807580174926,5765135.811111111,21333.0
4,7,load,16.49128919860627,5782868.812698413,28614.0
4,8,load,16.59722222222222,5796892.5875,21100.0
4,9,load,17.54054054054054,5796373.560371517,37333.0
4,10,load,15.86013986013986,5815604.368253969,21100.0
4,11,load,17.435215946843854,5825364.756756756,22800.0
4,12,load,15.99290780141844,5845222.722044729,1257978.0
4,13,load,17.05902777777778,5817463.9875,19600.0
4,14,load,17.0,5843131.799373041,22000.0
4,15,load,16.580204778156997,5845023.235109718,21125.0
4,16,load,16.845637583892618,5864062.888217523,49200.0
4,17,load,16.76,5871375.543973941,24933.0
4,18,load,16.49469964664311,5872885.245283019,24408.0
4,19,load,17.29225352112676,5886012.331210191,20000.0
4,20,load,16.139372822299652,5892707.9875776395,21233.0
4,21,load,17.081560283687942,5911190.53164557,22800.0
4,22,load,16.87857142857143,5916259.251612904,22367.0
4,23,load,17.030927835051546,5922417.358024691,42000.0
4,24,load,16.460714285714285,5934676.651757188,22800.0
4,25,load,16.482394366197184,5944675.252336449,24433.0
4,26,load,16.75,5940420.481012658,21300.0
4,27,load,16.920415224913494,5944378.37037037,22400.0
4,28,load,16.590579710144926,5979858.15483871,26518.0
4,29,load,17.12847222222222,5966066.417445483,35066.0
4,30,load,16.185314685314687,5974091.121019108,24433.0
4,31,load,16.352739726027398,5997638.658385093,21567.0
4,32,load,16.82918149466192,5979488.407643312,2502369.0
4,33,load,17.074204946996467,5971391.788161994,24433.0
4,34,load,16.66898954703833,5995177.155279503,29200.0
4,35,load,16.54255319148936,6005272.517350158,20000.0
4,36,load,16.744755244755243,5987700.858895705,1169644.0
4,37,load,16.501766784452297,6008256.653846154,1260962.0
4,38,load,16.706293706293707,6012438.425,22000.0
4,39,load,16.910344827586208,6021285.052631579,23200.0
4,40,load,16.87226277372263,6025899.0,22800.0
4,41,load,16.274305555555557,6045866.566978193,24433.0
4,42,load,16.935153583617748,6044127.536050157,1268699.0
4,43,load,16.54391891891892,6031778.6827794565,24433.0
4,44,load,17.825443786982248,6062065.965714286,25333.0
4,45,load,16.72013651877133,6054945.592592592,34367.0
4,46,load,16.471223021582734,6079980.167202572,1253600.0
4,47,load,16.604982206405694,6088457.9041533545,26787.0
4,48,load,17.13605442176871,6069202.773993808,1663065.0
4,49,load,17.325342465753426,6085590.867692308,18641.0
4,50,load,16.845070422535212,6096938.358306189,1662064.0
4,51,load,16.840425531914892,6106826.6158730155,26333.0
4,52,load,17.105263157894736,6102002.170347003,18171.0
4,53,load,17.185314685314687,6105498.0875,22800.0
4,54,load,16.978339350180505,6117009.987421384,21100.0
4,55,load,17.025270758122744,6138188.884615385,24386.0
4,56,load,16.41275167785235,6123562.533724341,24600.0
4,57,load,16.419928825622776,6128289.770700637,26329.0
4,58,load,17.185185185185187,6131793.080745341,18425.0
4,59,load,17.00716845878136,6134691.835443038,21567.0
4,60,load,17.16083916083916,6155133.421383648,22400.0
4,61,load,16.909407665505228,6164934.100628931,22162.0
4,62,load,16.611510791366907,6168334.064102564,23600.0
4,63,load,16.616236162361623,6174507.682119206,24100.0
4,64,load,15.986062717770034,6170464.236760125,987473.0
4,65,load,16.701067615658364,6189875.7928802585,22500.0
4,66,load,16.916363636363638,6186890.516129033,24800.0
4,67,load,16.804713804713806,6188884.5125,1271865.0
4,68,load,16.54861111111111,6182656.307692308,25333.0
4,69,load,16.890845070422536,6195274.806349207,20633.0
4,70,load,16.348148148148148,6204018.597402598,1663564.0
4,71,load,16.632867132867133,6205950.882539682,1255760.0
4,72,load,16.087272727272726,6211308.13968254,27533.0
4,73,load,17.259515570934255,6203704.0125,1660296.0
4,74,load,17.22027972027972,6219002.9125,29086.0
4,75,load,17.0,6220919.084639498,1257998.0
4,76,load,16.819148936170212,6242272.754716981,22400.0
4,77,load,16.983333333333334,6245053.0,23441.0
4,78,load,17.34843205574913,6239320.47706422,26504.0
4,79,load,17.18881118881119,6240908.79256966,1258400.0
4,80,load,16.24567474048443,6248869.9378881985,21364.0
4,81,load,16.65979381443299,6261865.85488959,22800.0
4,82,load,17.141304347826086,6270826.213592233,1667198.0
4,83,load,17.239583333333332,6266751.636363637,19067.0
4,84,load,16.548275862068966,6273960.942598187,1252398.0
4,85,load,17.29268292682927,6271549.698113208,27800.0
4,86,load,17.066666666666666,6305178.91588785,21633.0
4,87,load,15.996428571428572,6295374.485436893,21595.0
4,88,load,16.956989247311828,6300394.768253968,21833.0
4,89,load,17.16104868913858,6303038.819047619,32300.0
4,90,load,16.636363636363637,6281971.9875776395,1256075.0
4,91,load,16.859060402684563,6314892.4,23600.0
4,92,load,16.967153284671532,6322338.525641026,26078.0
4,93,load,17.200716845878137,6315628.265822785,1668799.0
4,94,load,17.11231884057971,6318881.057324841,24800.0
4,95,load,16.493197278911566,6321994.165137615,22167.0
4,96,load,16.642105263157895,6319669.536507936,19467.0
4,97,load,16.197132616487455,6336511.470967742,23600.0
4,98,load,17.08833922261484,6338540.471337579,25833.0
4,99,load,16.074204946996467,6333651.446945338,21400.0
4,100,load,16.830985915492956,6352174.102564103,22400.0
8,1,load,16.091872791519435,6342522.178343949,21066.0
8,2,load,17.299319727891156,5520988.222910217,22833.0
8,3,load,17.08813559322034,4827158.990881459,24400.0
8,4,load,17.125,4108469.4782608696,27129.0
8,5,load,16.72822299651568,3940894.582278481,22367.0
8,6,load,16.79530201342282,3807444.255319149,19567.0
8,7,load,17.074204946996467,3662615.7125,23600.0
8,8,load,17.108771929824563,3517292.65,22200.0
8,9,load,16.899305555555557,3416145.1786833857,33600.0
8,10,load,17.320557491289197,3324344.210526316,21900.0
8,11,load,16.807142857142857,3255325.1936507937,24800.0
8,12,load,16.84931506849315,3143383.93902439,24000.0
8,13,load,16.44326241134752,3080360.1619937695,22633.0
8,14,load,16.79725085910653,3028979.529411765,22633.0
8,15,load,17.034364261168385,2998116.681114551,1261998.0
8,16,load,16.901818181818182,2974969.7363344054,21433.0
8,17,load,16.8,2952669.592592593,22066.0
8,18,load,17.312280701754386,2913097.9680511183,22367.0
8,19,load,16.801369863013697,2899237.0310559007,24000.0
8,20,load,17.128113879003557,2883714.7836990594,23200.0
8,21,load,16.384615384615383,2872263.9652173915,1369688.0
8,22,load,16.80496453900709,2870783.6527331187,1260400.0
8,23,load,16.732851985559567,2888188.569579288,1670399.0
8,24,load,16.809352517985612,2881816.4668769715,23600.0
8,25,load,17.06597222222222,4055271.05,29600.0
8,26,load,16.224025974025974,2902342.294736842,2294473.0
8,27,load,16.91103202846975,2899479.962382445,22300.0
8,28,load,16.514705882352942,2906903.0573248407,25308.0
8,29,load,16.793594306049823,2903693.9174603173,19600.0
8,30,load,16.22680412371134,4105334.8379204893,24433.0
8,31,load,16.83848797250859,2902634.081504702,1663529.0
8,32,load,16.07719298245614,5181808.223602485,20469.0
8,33,load,16.978947368421053,2897127.2125,22400.0
8,34,load,16.341216216216218,4152614.1144414167,1167193.0
8,35,load,16.412408759124087,2913670.4595469255,21167.0
8,36,load,16.13448275862069,2904760.3125,19466.0
8,37,load,16.665480427046262,2821837.182389937,24400.0
8,38,load,16.255474452554743,2867832.231511254,409912.0
8,39,load,16.985865724381625,2844128.1514195586,24400.0
8,40,load,16.199261992619927,2809887.0718954247,24400.0
8,41,load,16.68683274021352,2779639.9625,24400.0
8,42,load,17.120689655172413,2769429.175074184,1178398.0
8,43,load,16.700361010830324,2768997.721682848,22533.0
8,44,load,17.335664335664337,2762467.813664596,27762.0
8,45,load,16.50729927007299,2761074.8427672954,22633.0
8,46,load,16.85665529010239,2760037.73006135,22370.0
8,47,load,16.58041958041958,2751348.036809816,1632201.0
8,48,load,17.146853146853147,2761030.6415094337,23833.0
8,49,load,17.901408450704224,2749412.865203762,26993.0
8,50,load,17.158620689655173,2753816.560509554,24833.0
8,51,load,16.83859649122807,2752680.6086956523,22765.0
8,52,load,16.96140350877193,2750791.6397515526,24400.0
8,53,load,16.395104895104897,3982049.944272446,21733.0
8,54,load,17.04946996466431,2770683.133757962,27533.0
8,55,load,15.92226148409894,2780004.231511254,25733.0
8,56,load,16.6156462585034,2773464.627692308,22800.0
8,57,load,16.75627240143369,2799188.164556962,24833.0
8,58,load,16.645833333333332,4045677.068249258,23200.0
8,59,load,17.051724137931036,2819241.6842105263,25933.0
8,60,load,17.323353293413174,5225544.710601719,22400.0
8,61,load,16.861635220125788,2803807.436031332,1295308.0
8,62,load,16.056140350877193,4132776.761904762,24933.0
8,63,load,16.652482269503547,2815267.242902208,24000.0
8,64,load,16.631782945736433,4003727.5407854985,1668066.0
8,65,load,16.52054794520548,2848131.827160494,28400.0
8,66,load,16.832764505119453,2847705.4478527606,22133.0
8,67,load,16.44636678200692,3956517.707165109,23600.0
8,68,load,16.46527777777778,2807072.186335404,27666.0
8,69,load,17.153024911032027,2827434.0830670926,21266.0
8,70,load,16.884615384615383,2813641.7987421383,21900.0
8,71,load,17.449122807017545,2821873.4906832296,21667.0
8,72,load,16.24137931034483,2783094.9375,24367.0
8,73,load,16.89547038327526,2759138.8698412697,22233.0
8,74,load,16.23448275862069,2736072.4859813084,26933.0
8,75,load,17.089041095890412,2787929.282352941,878756.0
8,76,load,17.83183183183183,2776503.2737430166,22300.0
8,77,load,16.670250896057347,2795786.649350649,22426.0
8,78,load,17.266666666666666,2760143.9024390243,20400.0
8,79,load,16.538983050847456,2734814.012121212,25233.0
8,80,load,16.218309859154928,2737195.0447761193,25233.0
8,81,load,16.821428571428573,3965302.2082018927,26133.0
8,82,load,16.776556776556777,2751530.193548387,24400.0
8,83,load,16.90508474576271,2764450.4417177914,27476.0
8,84,load,16.16304347826087,5172200.168831169,21900.0
8,85,load,17.082474226804123,2801930.654320988,21100.0
8,86,load,16.323843416370106,2810249.7834394905,2488900.0
8,87,load,17.052816901408452,3989941.75,21525.0
8,88,load,16.80727272727273,2808406.2207792206,21900.0
8,89,load,17.166666666666668,2818514.438095238,21733.0
8,90,load,16.60070671378092,2832653.5384615385,24386.0
8,91,load,16.253623188405797,2846011.564102564,23567.0
8,92,load,17.088652482269502,2822280.725,23200.0
8,93,load,16.71578947368421,2813251.610062893,25533.0
8,94,load,16.883802816901408,2779700.90851735,23348.0
8,95,load,16.94719471947195,2778574.1916167666,48202.0
8,96,load,16.712230215827336,2769367.140186916,23600.0
8,97,load,16.56993006993007,5158772.392405063,25200.0
8,98,load,16.85,2817659.159235669,24000.0
8,99,load,16.75177304964539,2825038.7255520504,30000.0
8,100,load,16.596491228070175,2835925.0990415337,22067.0
1,1,remove_container,15.676470588235293,5534570.976744186,691998.0
1,2,remove_container,14.96551724137931,5568173.081081081,646035.0
1,3,remove_container,13.92,5577580.484848484,578884.0
1,4,remove_container,16.727272727272727,5559013.081081081,1377200.0
1,5,remove_container,16.869565217391305,5567249.212121212,692400.0
1,6,remove_container,14.557692307692308,6258966.264150944,7520142.0
1,7,remove_container,15.132075471698114,6044797.12,2914918.0
1,8,remove_container,17.23076923076923,5552854.594594595,492397.0
1,9,remove_container,15.916666666666666,5953720.216216216,2371080.0
1,10,remove_container,15.0,5980176.7272727275,4297581.0
1,11,remove_container,16.891304347826086,6014076.238095238,4939357.0
1,12,remove_container,17.285714285714285,5990594.702702703,3728019.0
1,13,remove_container,14.91304347826087,5590473.176470588,585748.0
1,14,remove_container,16.821428571428573,5584050.125,675501.0
1,15,remove_container,13.26923076923077,5576324.0,702367.0
1,16,remove_container,17.2,5572353.7894736845,494840.0
1,17,remove_container,14.482758620689655,5593065.939393939,692400.0
1,18,remove_container,15.045454545454545,5589909.939393939,679600.0
1,19,remove_container,18.0,5587352.121212121,689999.0
1,20,remove_container,18.393939393939394,5551897.5,715814.0
1,21,remove_container,13.192307692307692,5585044.625,701868.0
1,22,remove_container,14.346153846153847,5592085.090909091,690800.0
1,23,remove_container,18.36,5582319.875,719333.0
1,24,remove_container,13.071428571428571,5595780.0,664808.0
1,25,remove_container,18.857142857142858,5606309.777777778,702892.0
1,26,remove_container,16.703703703703702,5601395.567567567,691600.0
1,27,remove_container,16.766666666666666,5597872.685714286,691598.0
1,28,remove_container,17.344827586206897,5595351.764705882,617531.0
1,29,remove_container,17.77777777777778,5607436.75,657334.0
1,30,remove_container,17.52173913043478,5609681.0,693200.0
1,31,remove_container,15.125,5767539.037037037,713170.0
1,32,remove_container,15.309090909090909,6359674.644067797,8570463.0
1,33,remove_container,14.656716417910447,6334868.136054422,3750443.0
1,34,remove_container,13.407407407407407,5618658.0,650667.0
1,35,remove_container,14.772151898734178,6107626.571428572,4086603.0
1,36,remove_container,17.72,5623191.5,327537.0
1,37,remove_container,12.892857142857142,5600027.085714285,693198.0
1,38,remove_container,14.083333333333334,5602250.375,667167.0
1,39,remove_container,15.208333333333334,5589300.0,561445.0
1,40,remove_container,17.04255319148936,5631530.25882353,2788217.0
1,41,remove_container,14.115384615384615,6044649.023255814,5255443.0
1,42,remove_container,18.0,5546056.869565218,508300.0
1,43,remove_container,16.11764705882353,5571505.047619048,526877.0
1,44,remove_container,13.762195121951219,5633426.1477272725,11996174.0
1,45,remove_container,13.738461538461538,5585923.032967033,8455656.0
1,46,remove_container,13.394904458598726,5779526.070175438,11489196.0
1,47,remove_container,12.900709219858156,5855920.245614035,12751480.0
1,48,remove_container,12.853403141361257,6366343.786381843,12158578.0
1,49,remove_container,15.53125,5580200.780487805,384400.0
1,50,remove_container,17.214285714285715,5564613.478260869,639171.0
1,51,remove_container,16.794117647058822,5568532.181818182,418721.0
1,52,remove_container,16.7,5568938.046511628,527200.0
1,53,remove_container,16.4,5590527.583333333,690798.0
1,54,remove_container,14.602409638554217,6103029.858064516,5893107.0
1,55,remove_container,15.043478260869565,5798666.857142857,692400.0
1,56,remove_container,17.678571428571427,5624345.257142857,693598.0
1,57,remove_container,14.551724137931034,5607980.0784313725,683109.0
1,58,remove_container,14.26923076923077,5609716.457142857,570319.0
1,59,remove_container,17.153846153846153,5593361.5,673768.0
1,60,remove_container,16.0,6051996.988764045,4948260.0
1,61,remove_container,15.268292682926829,5642099.934426229,697997.0
1,62,remove_container,15.797101449275363,6249861.605095541,3479352.0
1,63,remove_container,17.15686274509804,5688158.769230769,665631.0
1,64,remove_container,16.88888888888889,5626626.303030303,692000.0
1,65,remove_container,16.862745098039216,6247652.168421052,6245061.0
1,66,remove_container,15.0,5656180.814814814,3003166.0
1,67,remove_container,16.152542372881356,6178326.494117647,4191877.0
1,68,remove_container,17.653846153846153,5632582.424242424,711163.0
1,69,remove_container,17.5625,5646360.947368421,693600.0
1,70,remove_container,14.16,5636459.625,699719.0
1,71,remove_container,12.928571428571429,5634505.05882353,653955.0
1,72,remove_container,14.192307692307692,5644405.090909091,571679.0
1,73,remove_container,17.26086956521739,5631032.848484849,696000.0
1,74,remove_container,15.387096774193548,6391744.739495798,8854399.0
1,75,remove_container,14.928571428571429,6130150.064516129,6218394.0
1,76,remove_container,14.526315789473685,6207833.094017094,9063772.0
1,77,remove_container,13.807692307692308,5619942.0,699594.0
1,78,remove_container,14.360294117647058,6360425.131782946,9524783.0
1,79,remove_container,15.657142857142857,5598452.173913044,692800.0
1,80,remove_container,13.637254901960784,6320794.0,6479901.0
1,81,remove_container,15.551724137931034,5615114.545454546,402158.0
1,82,remove_container,15.35135135135135,6316631.889908257,7948338.0
1,83,remove_container,14.89655172413793,5599758.564102564,479360.0
1,84,remove_container,14.822784810126583,6344376.212121212,3937395.0
1,85,remove_container,15.413793103448276,5639186.25,380800.0
1,86,remove_container,14.833333333333334,5612124.9,521609.0
1,87,remove_container,13.129032258064516,5622940.41025641,450880.0
1,88,remove_container,13.642857142857142,5644656.0,693600.0
1,89,remove_container,13.49090909090909,6342086.590747331,7951046.0
1,90,remove_container,15.781609195402298,6354825.7105263155,3582068.0
1,91,remove_container,16.333333333333332,5633714.285714285,480960.0
1,92,remove_container,16.296296296296298,5617950.974358974,532720.0
1,93,remove_container,15.76923076923077,5618591.523809524,492346.0
1,94,remove_container,15.257142857142858,5575913.285714285,723270.0
1,95,remove_container,15.015873015873016,6416889.723577236,7179636.0
1,96,remove_container,14.781818181818181,5998322.96969697,1668693.0
1,97,remove_container,16.24137931034483,6387025.462068966,7222633.0
1,98,remove_container,17.103448275862068,5685162.571428572,738432.0
1,99,remove_container,12.714285714285714,5617888.666666667,573676.0
1,100,remove_container,17.1875,5624668.0930232555,535594.0
2,1,remove_container,14.166666666666666,5907296.005805516,23322781.0
2,2,remove_container,15.25925925925926,5554384.360563381,11745905.0
